SpNo,Latitude,Longitude
555,-34.08333300,139.41666700
555,-34.08333300,139.58333300
555,-34.08333300,139.58333300
555,-34.08333300,139.75000000
555,-34.08333300,139.75000000
555,-34.08333300,139.91666700
555,-34.08333300,140.08333300
555,-34.08333300,140.08333300
555,-34.08333300,140.25000000
555,-34.08333300,140.41666700
555,-34.08333300,140.75000000
555,-34.08333300,140.75000000
555,-34.08333300,140.91666700
555,-34.08333300,140.91666700
555,-34.08333300,141.08333300
555,-34.08333300,141.08333300
555,-34.08333300,141.25000000
555,-34.08333300,141.25000000
555,-34.08333300,141.91666600
555,-34.08333300,141.91666700
555,-34.08333300,141.91666700
555,-34.08333300,142.08333300
555,-34.08333300,142.25000000
555,-34.08333300,142.25000000
555,-34.08333300,142.41666700
555,-34.08333300,142.58333300
555,-34.08333300,142.75000000
555,-34.08333300,142.91666700
555,-34.08333300,143.08333300
555,-34.08333300,143.25000000
555,-34.08333300,143.41666700
555,-34.08333300,143.41666700
555,-34.08333300,143.75000000
555,-34.08333300,143.91666700
555,-34.08333300,144.41666700
555,-34.08333300,144.58333300
555,-34.08333300,144.75000000
555,-34.08333300,144.91666700
555,-34.08333300,145.25000000
555,-34.08333300,145.41666700
555,-34.08333300,145.58333300
555,-34.08333300,145.91666700
555,-34.08333300,146.08333300
555,-34.08333300,146.25000000
555,-34.08333300,146.25000000
555,-34.08333300,146.41666700
555,-34.08333300,146.58333300
555,-34.08333300,146.75000000
555,-34.08333300,147.08333300
555,-34.08333300,147.25000000
555,-34.08333300,147.58333300
555,-34.08333300,147.75000000
555,-34.08333300,147.91666700
555,-34.08333300,148.08333300
555,-34.08333300,148.41666700
555,-34.08333300,148.58333300
555,-34.08333300,148.75000000
555,-34.08333300,148.91666700
555,-34.08333300,149.08333300
555,-34.08333300,149.41666700
555,-34.08333300,149.75000000
555,-34.08333300,150.25000000
555,-34.08333300,150.41666700
555,-34.08333300,150.41666700
555,-34.08333300,150.58333300
555,-34.08333300,150.75000000
555,-34.08333300,150.75000000
555,-34.08333300,150.91666700
555,-34.08333300,151.08333300
555,-34.08333300,151.10000000
555,-34.08332825,147.41670227
555,-34.08293000,140.77380000
555,-34.08206940,148.43609619
555,-34.08187866,146.25210571
555,-34.08158875,147.79339600
555,-34.08058929,147.80859375
555,-34.07907867,146.23699951
555,-34.07878876,146.19149780
555,-34.07725906,141.99180603
555,-34.07600021,147.09429932
555,-34.07337189,148.56970215
555,-34.07305908,141.17359924
555,-34.07276154,146.23590088
555,-34.07056000,140.72670000
555,-34.07038879,148.58000183
555,-34.07033920,146.18220520
555,-34.07020187,141.32510376
555,-34.06901932,148.56629944
555,-34.06884003,148.56750488
555,-34.06864000,139.84330000
555,-34.06840134,148.56919861
555,-34.06667000,139.14999000
555,-34.06340027,146.18290710
555,-34.06269073,141.07550049
555,-34.06209000,139.84740000
555,-34.05831909,141.89939880
555,-34.05680847,142.10209656
555,-34.05342865,148.59089661
555,-34.05061000,139.80600000
555,-34.05044937,141.06649780
555,-34.05000000,139.10001000
555,-34.05000000,139.70000000
555,-34.05000000,150.70000000
555,-34.04917000,140.76260000
555,-34.04806137,141.06500244
555,-34.04296875,150.41090393
555,-34.04166031,150.09370422
555,-34.03992081,141.92289734
555,-34.03863000,139.79250000
555,-34.03828812,141.64930725
555,-34.03556824,147.92619324
555,-34.03416824,139.68670654
555,-34.03373000,139.68750000
555,-34.03361000,139.68750000
555,-34.03352000,139.78840000
555,-34.03333300,140.75000000
555,-34.03333300,146.20000000
555,-34.03333300,151.03333300
555,-34.03136063,141.03709412
555,-34.03125000,139.69550000
555,-34.03001000,139.78480000
555,-34.02979000,139.68000000
555,-34.02808000,139.68410000
555,-34.02791000,139.76350000
555,-34.02524185,148.81579590
555,-34.02486038,148.81750488
555,-34.02415848,148.65890503
555,-34.02278137,150.69560242
555,-34.02270126,148.65960693
555,-34.02146912,148.65890503
555,-34.02008820,147.08990479
555,-34.01737976,147.08709717
555,-34.01666700,145.65000000
555,-34.01666700,150.63333300
555,-34.01666667,140.75000000
555,-34.01647949,147.08450317
555,-34.01557922,147.08880615
555,-34.01507950,142.08909607
555,-34.01462173,147.08940125
555,-34.01428000,140.72340000
555,-34.01424000,139.79130000
555,-34.01385117,146.19099426
555,-34.01015854,147.09640503
555,-34.01008987,142.01750183
555,-34.00999832,150.88560486
555,-34.00931931,151.00309753
555,-34.00804901,150.45429993
555,-34.00769043,148.47279358
555,-34.00515000,140.85040000
555,-34.00379944,146.17050171
555,-34.00337982,144.76289368
555,-34.00183105,146.17190552
555,-34.00000000,138.91666700
555,-34.00000000,140.75000000
555,-34.00000000,140.76666667
555,-34.00000000,140.76666700
555,-34.00000000,141.33333300
555,-34.00000000,141.50000000
555,-34.00000000,142.00000000
555,-34.00000000,147.08333300
555,-33.99998856,150.23899841
555,-33.99998856,150.40359497
555,-33.99882126,148.01240540
555,-33.99850082,148.05029297
555,-33.99845886,148.05569458
555,-33.99346161,146.18649292
555,-33.99192047,146.15840149
555,-33.98863983,145.77110291
555,-33.98675919,145.77360535
555,-33.98527908,147.15669250
555,-33.98522186,147.15660095
555,-33.98487854,145.76469421
555,-33.98485947,147.14830017
555,-33.98485947,147.15159607
555,-33.98395920,147.14830017
555,-33.98389053,147.15550232
555,-33.98086929,148.00140381
555,-33.98038864,141.10830688
555,-33.98027000,138.97930000
555,-33.97948837,150.41169739
555,-33.97835159,147.97860718
555,-33.97808000,140.83970000
555,-33.97713089,145.85069275
555,-33.97468185,142.19079590
555,-33.97193909,147.99049377
555,-33.97031000,140.92020000
555,-33.96974945,146.07560730
555,-33.96900940,141.01100159
555,-33.96791000,140.91820000
555,-33.96722031,146.09939575
555,-33.96666700,138.91666700
555,-33.96666700,150.70000000
555,-33.96538000,140.91820000
555,-33.96466827,147.99800110
555,-33.96326828,150.43550110
555,-33.96306992,147.97200012
555,-33.96300888,147.97950745
555,-33.96149826,141.11619568
555,-33.95843887,149.32679749
555,-33.95528030,143.12260437
555,-33.95494080,150.39959717
555,-33.95127106,150.42539978
555,-33.95034027,141.96670532
555,-33.95000000,151.15000000
555,-33.95000000,151.18333300
555,-33.94667053,146.16499329
555,-33.94641113,141.40370178
555,-33.94639969,148.83309937
555,-33.94533157,150.39270020
555,-33.94355011,149.32749939
555,-33.93974000,140.86980000
555,-33.93758011,147.72169495
555,-33.93664932,147.65499878
555,-33.93650055,150.41169739
555,-33.93632126,147.70520020
555,-33.93621063,147.94679260
555,-33.93489838,147.96820068
555,-33.93441000,138.95120000
555,-33.93397903,150.29730225
555,-33.93333300,150.98333300
555,-33.93283000,138.95390000
555,-33.93202972,150.38729858
555,-33.93177032,147.70829773
555,-33.93138885,147.70939636
555,-33.93024826,147.70759583
555,-33.93003845,150.37269592
555,-33.92987061,147.70860291
555,-33.92982101,147.71420288
555,-33.92789078,147.69799805
555,-33.92773056,150.34829712
555,-33.92604065,150.36329651
555,-33.92536926,147.11039734
555,-33.92533000,140.92590000
555,-33.92490005,142.71859741
555,-33.92451096,150.34680176
555,-33.92448044,150.40040588
555,-33.92353058,142.70719910
555,-33.92338181,150.30169678
555,-33.92251968,142.69380188
555,-33.92245102,150.37890625
555,-33.92143000,138.74880000
555,-33.92021942,149.34519958
555,-33.91667175,141.75000000
555,-33.91666700,138.41666700
555,-33.91666700,138.58333300
555,-33.91666700,138.75000000
555,-33.91666700,138.91666700
555,-33.91666700,139.08333300
555,-33.91666700,139.25000000
555,-33.91666700,139.41666700
555,-33.91666700,139.58333300
555,-33.91666700,139.75000000
555,-33.91666700,139.91666700
555,-33.91666700,140.25000000
555,-33.91666700,140.75000000
555,-33.91666700,140.83333300
555,-33.91666700,140.91666700
555,-33.91666700,140.91666700
555,-33.91666700,141.41666700
555,-33.91666700,141.75000000
555,-33.91666700,141.91666700
555,-33.91666700,142.08333300
555,-33.91666700,142.25000000
555,-33.91666700,142.41666700
555,-33.91666700,142.58333300
555,-33.91666700,142.75000000
555,-33.91666700,142.75000000
555,-33.91666700,142.91666700
555,-33.91666700,142.91666700
555,-33.91666700,143.08333300
555,-33.91666700,143.25000000
555,-33.91666700,143.41666700
555,-33.91666700,143.58333300
555,-33.91666700,144.25000000
555,-33.91666700,144.58333300
555,-33.91666700,145.41666700
555,-33.91666700,145.58333300
555,-33.91666700,145.75000000
555,-33.91666700,145.91666700
555,-33.91666700,146.08333300
555,-33.91666700,146.08333300
555,-33.91666700,146.20000000
555,-33.91666700,146.25000000
555,-33.91666700,146.25000000
555,-33.91666700,146.75000000
555,-33.91666700,146.91666700
555,-33.91666700,147.08333300
555,-33.91666700,147.20000000
555,-33.91666700,147.25000000
555,-33.91666700,147.41666700
555,-33.91666700,147.41666700
555,-33.91666700,147.58333300
555,-33.91666700,147.75000000
555,-33.91666700,147.91666700
555,-33.91666700,148.00000000
555,-33.91666700,148.08333300
555,-33.91666700,148.08333300
555,-33.91666700,148.25000000
555,-33.91666700,148.41666700
555,-33.91666700,148.41666700
555,-33.91666700,148.58333300
555,-33.91666700,148.75000000
555,-33.91666700,148.91666700
555,-33.91666700,149.08333300
555,-33.91666700,149.25000000
555,-33.91666700,149.41666700
555,-33.91666700,149.41666700
555,-33.91666700,149.58333300
555,-33.91666700,150.58333300
555,-33.91666700,150.58333300
555,-33.91666700,150.61666700
555,-33.91666700,150.66666700
555,-33.91666700,150.75000000
555,-33.91666700,150.75000000
555,-33.91584015,142.14939880
555,-33.91577148,150.39410400
555,-33.91400909,150.30639648
555,-33.91371155,147.94110107
555,-33.91242981,150.35609436
555,-33.91236877,141.72590637
555,-33.91094971,150.32989502
555,-33.90927887,141.97470093
555,-33.90877914,148.44940186
555,-33.90869904,147.94760132
555,-33.90805054,147.94810486
555,-33.90734100,147.94859314
555,-33.90583038,148.72189331
555,-33.90559006,150.30499268
555,-33.90396881,143.30529785
555,-33.90238953,142.17289734
555,-33.90151978,150.35850525
555,-33.90000153,147.94000244
555,-33.90000000,148.16666700
555,-33.90000000,151.06666700
555,-33.89971924,148.00050354
555,-33.89925003,148.00149536
555,-33.89879990,148.00149536
555,-33.89712143,150.33529663
555,-33.89709091,150.33489990
555,-33.89577103,148.16149902
555,-33.89566040,150.37150574
555,-33.89532089,142.18969727
555,-33.89522171,142.72509766
555,-33.89310074,143.31530762
555,-33.89112091,141.70809937
555,-33.89070129,148.00039673
555,-33.89025116,141.00000000
555,-33.88964000,138.70240000
555,-33.88895035,150.35760498
555,-33.88879013,150.30819702
555,-33.88766098,142.54699707
555,-33.88695145,141.96980286
555,-33.88682175,150.31419373
555,-33.88581085,142.49330139
555,-33.88511000,138.60000000
555,-33.88451004,142.18949890
555,-33.88356018,146.69720459
555,-33.88333300,140.95000000
555,-33.88333300,150.63333300
555,-33.88333300,151.21666700
555,-33.88185120,147.97860718
555,-33.88087082,146.70260620
555,-33.87873077,141.78500366
555,-33.87851000,138.62900000
555,-33.87733841,146.73620605
555,-33.87615967,147.37300110
555,-33.87577057,150.33180237
555,-33.87517929,150.33219910
555,-33.87467957,141.97500610
555,-33.87244034,141.06799316
555,-33.86666700,139.30000000
555,-33.86666700,151.06666700
555,-33.86666700,151.08333300
555,-33.86457062,150.33590698
555,-33.86281000,138.56580000
555,-33.85738000,138.58820000
555,-33.85581970,149.22019958
555,-33.85448074,141.96530151
555,-33.85409164,150.35029602
555,-33.85343933,150.35139465
555,-33.85213089,141.12049866
555,-33.85102081,150.35409546
555,-33.85000000,139.35000000
555,-33.85000000,139.41666700
555,-33.84970856,150.34919739
555,-33.84912109,143.13929749
555,-33.84677124,148.35110474
555,-33.84426117,148.33270264
555,-33.84180069,141.06820679
555,-33.84146881,143.14689636
555,-33.84134000,139.01980000
555,-33.83993000,139.02810000
555,-33.83798981,148.32929993
555,-33.83689117,150.34280396
555,-33.83333300,139.08333300
555,-33.83333300,147.75000000
555,-33.83333300,148.75000000
555,-33.83333300,150.95000000
555,-33.83333300,151.20000000
555,-33.83332825,148.33329773
555,-33.83282089,147.38800049
555,-33.83280945,142.28860474
555,-33.83266000,139.04170000
555,-33.83240000,139.04190000
555,-33.82611084,142.29589844
555,-33.82110977,150.63810730
555,-33.81991959,148.69859314
555,-33.81861115,148.44790649
555,-33.81820000,138.54860000
555,-33.81729889,148.55589294
555,-33.81666700,151.01666700
555,-33.81509018,142.67379761
555,-33.81484985,145.61700439
555,-33.80992126,146.13909912
555,-33.80500031,148.45520020
555,-33.80498886,142.00469971
555,-33.80315018,142.20889282
555,-33.80313873,142.21000671
555,-33.80070877,148.43679810
555,-33.80000000,138.75000000
555,-33.79887009,141.54020691
555,-33.79792023,148.44430542
555,-33.79774094,141.75619507
555,-33.79732132,142.15989685
555,-33.79703140,141.86419678
555,-33.79623032,141.97219849
555,-33.79378128,144.94520569
555,-33.79365921,142.00399780
555,-33.79001999,146.13420105
555,-33.78850937,142.23030090
555,-33.78754044,150.50939941
555,-33.78696823,142.17100525
555,-33.78639984,146.31219482
555,-33.78549957,146.30979919
555,-33.78519058,142.36979675
555,-33.78333300,150.85000000
555,-33.78333300,150.93333300
555,-33.78136063,146.30599976
555,-33.78084946,142.16909790
555,-33.77956009,142.16270447
555,-33.77576065,141.87570190
555,-33.77526093,142.15789795
555,-33.77291870,142.17990112
555,-33.77191162,142.19410706
555,-33.76926041,146.03889465
555,-33.76776886,141.32299805
555,-33.76666700,150.88333300
555,-33.76666700,150.91666700
555,-33.76541901,150.27369690
555,-33.76401901,140.12550354
555,-33.76250076,140.19999695
555,-33.76245117,142.22129822
555,-33.76222000,138.65420000
555,-33.76042938,142.24290466
555,-33.76028061,140.15359497
555,-33.75028992,143.35760498
555,-33.75000000,138.41666700
555,-33.75000000,138.58333300
555,-33.75000000,138.58333300
555,-33.75000000,138.91666700
555,-33.75000000,139.08333300
555,-33.75000000,139.25000000
555,-33.75000000,139.75000000
555,-33.75000000,139.91666700
555,-33.75000000,140.08333300
555,-33.75000000,140.25000000
555,-33.75000000,140.33333300
555,-33.75000000,140.91666700
555,-33.75000000,140.91666700
555,-33.75000000,141.75000000
555,-33.75000000,141.91666700
555,-33.75000000,142.08333300
555,-33.75000000,142.25000000
555,-33.75000000,142.41666700
555,-33.75000000,142.91666700
555,-33.75000000,142.91666700
555,-33.75000000,143.41666700
555,-33.75000000,143.58333300
555,-33.75000000,144.75000000
555,-33.75000000,144.91666700
555,-33.75000000,145.25000000
555,-33.75000000,145.75000000
555,-33.75000000,146.08333300
555,-33.75000000,146.25000000
555,-33.75000000,146.25000000
555,-33.75000000,146.41666700
555,-33.75000000,146.58333300
555,-33.75000000,147.08333300
555,-33.75000000,147.25000000
555,-33.75000000,147.41666700
555,-33.75000000,147.58333300
555,-33.75000000,147.75000000
555,-33.75000000,147.75000000
555,-33.75000000,147.91666700
555,-33.75000000,148.08333300
555,-33.75000000,148.25000000
555,-33.75000000,148.25000000
555,-33.75000000,148.41666700
555,-33.75000000,148.58333300
555,-33.75000000,148.75000000
555,-33.75000000,148.91666700
555,-33.75000000,149.08333300
555,-33.75000000,149.25000000
555,-33.75000000,150.25000000
555,-33.75000000,150.25000000
555,-33.75000000,150.75000000
555,-33.74729919,142.91670227
555,-33.74610901,140.03050232
555,-33.74602890,143.10510254
555,-33.73749924,140.08419800
555,-33.73582840,150.95669556
555,-33.73419952,143.54200745
555,-33.72761917,143.37449646
555,-33.72404099,141.94200134
555,-33.72227859,143.17469788
555,-33.72161102,143.62780762
555,-33.72138977,145.58529663
555,-33.71667099,148.18330383
555,-33.71666700,150.41666700
555,-33.71666667,150.63333333
555,-33.71586990,148.18820190
555,-33.71393967,143.17640686
555,-33.71221924,151.06750488
555,-33.70671844,148.20210266
555,-33.70666885,140.21249390
555,-33.70555115,140.17359924
555,-33.70000000,147.33333300
555,-33.69713974,148.18640137
555,-33.69506836,148.19439697
555,-33.68592834,143.54339600
555,-33.68545914,150.93949890
555,-33.68444061,144.97920227
555,-33.67831000,139.23570000
555,-33.66667175,144.81669617
555,-33.66666700,147.43333300
555,-33.66666700,150.25000000
555,-33.66666700,151.00000000
555,-33.66534042,147.25880432
555,-33.66315842,141.93870544
555,-33.65446091,142.59609985
555,-33.65000916,149.48330688
555,-33.65000153,150.60420227
555,-33.65000000,151.15000000
555,-33.64889908,150.01049805
555,-33.64804840,147.26629639
555,-33.64294815,143.39349365
555,-33.63462067,146.54710388
555,-33.63327026,146.54710388
555,-33.63053131,146.53739929
555,-33.62786102,147.45280457
555,-33.61859131,148.43269348
555,-33.61666700,138.33333300
555,-33.61568069,150.35270691
555,-33.60000000,150.90000000
555,-33.59310000,138.52410000
555,-33.59262085,150.88780212
555,-33.58842087,142.43040466
555,-33.58629990,148.25000000
555,-33.58591843,148.66490173
555,-33.58510971,147.69129944
555,-33.58333969,147.41600037
555,-33.58333969,149.64999390
555,-33.58333300,138.41666700
555,-33.58333300,138.58333300
555,-33.58333300,139.08333300
555,-33.58333300,139.08333300
555,-33.58333300,139.25000000
555,-33.58333300,139.75000000
555,-33.58333300,139.91666700
555,-33.58333300,140.08333300
555,-33.58333300,140.91666700
555,-33.58333300,141.45000000
555,-33.58333300,141.75000000
555,-33.58333300,141.75000000
555,-33.58333300,141.91666700
555,-33.58333300,142.41666700
555,-33.58333300,142.58333300
555,-33.58333300,143.25000000
555,-33.58333300,143.58333300
555,-33.58333300,143.75000000
555,-33.58333300,145.08333300
555,-33.58333300,145.25000000
555,-33.58333300,145.25000000
555,-33.58333300,145.41666700
555,-33.58333300,146.25000000
555,-33.58333300,146.41666700
555,-33.58333300,146.58333300
555,-33.58333300,146.75000000
555,-33.58333300,147.08333300
555,-33.58333300,147.25000000
555,-33.58333300,147.41666700
555,-33.58333300,147.75000000
555,-33.58333300,148.08333300
555,-33.58333300,148.25000000
555,-33.58333300,148.41666700
555,-33.58333300,148.58333300
555,-33.58333300,148.75000000
555,-33.58333300,148.91666700
555,-33.58333300,148.91666700
555,-33.58333300,149.08333300
555,-33.58333300,149.25000000
555,-33.58333300,149.41666700
555,-33.58333300,149.75000000
555,-33.58333300,150.25000000
555,-33.58333300,150.75000000
555,-33.58333300,150.75000000
555,-33.58333300,150.83333300
555,-33.58333300,150.91666700
555,-33.58333300,150.91666700
555,-33.58246994,148.58399963
555,-33.58222961,141.74780273
555,-33.58166885,141.74969482
555,-33.57984924,148.17129517
555,-33.57917023,150.89169312
555,-33.56666700,147.71666700
555,-33.56666700,148.66666700
555,-33.55338000,138.39370000
555,-33.55000000,141.21666700
555,-33.55000000,149.53333333
555,-33.54339981,148.55070496
555,-33.53409958,142.87069702
555,-33.53333300,147.41666700
555,-33.51666700,149.78333300
555,-33.51185989,150.91130066
555,-33.50790024,148.14990234
555,-33.50215149,141.20970154
555,-33.50000000,138.50000000
555,-33.50000000,139.50000000
555,-33.50000000,139.50000000
555,-33.50000000,140.50000000
555,-33.50000000,140.50000000
555,-33.50000000,141.50000000
555,-33.50000000,141.50000000
555,-33.50000000,142.50000000
555,-33.50000000,142.50000000
555,-33.50000000,143.50000000
555,-33.50000000,144.50000000
555,-33.50000000,144.50000000
555,-33.50000000,145.50000000
555,-33.50000000,146.50000000
555,-33.50000000,146.50000000
555,-33.50000000,147.50000000
555,-33.50000000,147.50000000
555,-33.50000000,148.50000000
555,-33.50000000,148.50000000
555,-33.50000000,148.83333300
555,-33.50000000,149.36666700
555,-33.50000000,149.50000000
555,-33.50000000,150.50000000
555,-33.50000000,150.50000000
555,-33.50000000,150.83333300
555,-33.49674000,139.13520000
555,-33.48474884,145.53610229
555,-33.48333300,145.53333300
555,-33.48333000,141.73334000
555,-33.48332977,145.51669312
555,-33.48326111,145.56289673
555,-33.47877884,146.29820251
555,-33.47525024,145.53019714
555,-33.46936035,147.60809326
555,-33.46666700,147.25000000
555,-33.46321869,141.32069397
555,-33.46038055,148.53979492
555,-33.45977020,150.22090149
555,-33.45800018,150.72059631
555,-33.45534134,142.52690125
555,-33.45198059,142.72509766
555,-33.45135117,145.95060730
555,-33.44932938,146.32470703
555,-33.44858170,150.99949646
555,-33.44826889,150.26240540
555,-33.44773000,139.13750000
555,-33.44763000,139.13100000
555,-33.44759000,139.13160000
555,-33.44564056,145.95150757
555,-33.44521000,139.12270000
555,-33.44483185,142.62010193
555,-33.44453049,148.58149719
555,-33.44369000,139.12960000
555,-33.44329000,139.13070000
555,-33.44265000,139.13830000
555,-33.43904114,150.22169495
555,-33.43838120,150.22120667
555,-33.43629074,141.86059570
555,-33.43563080,141.10440063
555,-33.43529892,148.52650452
555,-33.43507004,148.54479980
555,-33.43415833,142.59910583
555,-33.43333300,148.03333300
555,-33.43333300,151.33333300
555,-33.43217087,148.55979919
555,-33.43194962,145.54420471
555,-33.43173981,150.25929260
555,-33.42979050,141.23640442
555,-33.42811966,148.36819458
555,-33.42718887,142.73179626
555,-33.42638016,141.28450012
555,-33.42593002,141.83880615
555,-33.42515945,141.84060669
555,-33.42383957,142.59210205
555,-33.42192841,148.51330566
555,-33.42039108,148.56489563
555,-33.41667175,142.58329773
555,-33.41667175,148.50140381
555,-33.41667175,148.53329468
555,-33.41667000,139.50000000
555,-33.41666700,138.58333300
555,-33.41666700,138.91666700
555,-33.41666700,139.08333300
555,-33.41666700,139.75000000
555,-33.41666700,140.25000000
555,-33.41666700,140.58333300
555,-33.41666700,140.75000000
555,-33.41666700,140.91666700
555,-33.41666700,141.25000000
555,-33.41666700,141.75000000
555,-33.41666700,141.75000000
555,-33.41666700,141.91666700
555,-33.41666700,142.58333300
555,-33.41666700,142.75000000
555,-33.41666700,143.25000000
555,-33.41666700,143.41666700
555,-33.41666700,143.58333300
555,-33.41666700,143.91666700
555,-33.41666700,145.41666700
555,-33.41666700,145.58333300
555,-33.41666700,145.91666700
555,-33.41666700,145.91666700
555,-33.41666700,146.25000000
555,-33.41666700,146.25000000
555,-33.41666700,146.41666700
555,-33.41666700,146.75000000
555,-33.41666700,147.08333300
555,-33.41666700,147.25000000
555,-33.41666700,147.41666700
555,-33.41666700,147.58333300
555,-33.41666700,147.75000000
555,-33.41666700,147.91666700
555,-33.41666700,148.08333300
555,-33.41666700,148.25000000
555,-33.41666700,148.41666700
555,-33.41666700,148.58333300
555,-33.41666700,148.75000000
555,-33.41666700,148.91666700
555,-33.41666700,149.25000000
555,-33.41666700,149.41666700
555,-33.41666700,149.58333300
555,-33.41666700,149.58333300
555,-33.41666700,149.75000000
555,-33.41666700,150.75000000
555,-33.41666700,150.75000000
555,-33.41666700,150.91666700
555,-33.41666700,151.41666700
555,-33.41532898,141.84410095
555,-33.41529083,141.84410095
555,-33.41387177,141.84210205
555,-33.41331863,142.56880188
555,-33.41242981,148.47880554
555,-33.41138077,150.27549744
555,-33.41075897,148.46690369
555,-33.40999985,147.97189331
555,-33.40992000,139.05480000
555,-33.40969849,150.27670288
555,-33.40896000,139.05240000
555,-33.40889000,139.05240000
555,-33.40840149,147.97329712
555,-33.40832901,147.97309875
555,-33.40797043,150.21180725
555,-33.40750122,147.97309875
555,-33.40721130,148.46249390
555,-33.40702820,148.47009277
555,-33.40604019,148.47000122
555,-33.40518951,150.27920532
555,-33.40510941,149.79350281
555,-33.40375900,150.27290344
555,-33.40077972,147.77430725
555,-33.40042114,150.27400208
555,-33.40016937,150.28550720
555,-33.40000916,147.32719421
555,-33.39878845,150.27259827
555,-33.39160919,150.26310730
555,-33.39028168,141.32000732
555,-33.39014053,150.26449585
555,-33.38405991,150.16020203
555,-33.38333300,148.01666700
555,-33.38328934,150.18389893
555,-33.38248062,142.51669312
555,-33.38016129,150.04760742
555,-33.37987137,150.19769287
555,-33.37938000,139.06480000
555,-33.37928009,150.27099609
555,-33.37913895,150.02040100
555,-33.37543106,150.20210266
555,-33.37203979,150.18679810
555,-33.37174988,150.01310730
555,-33.36862183,150.15820313
555,-33.36819077,150.16600037
555,-33.36663055,150.15960693
555,-33.36663055,150.18139648
555,-33.36661911,150.18510437
555,-33.36650848,150.16720581
555,-33.36521912,150.04119873
555,-33.36500931,150.18649292
555,-33.36478043,150.18800354
555,-33.36423111,150.17900085
555,-33.36404037,150.15020752
555,-33.36402130,150.15029907
555,-33.36386108,150.17939758
555,-33.36230087,150.14990234
555,-33.36156082,150.16340637
555,-33.35976028,150.16189575
555,-33.35963058,150.15139771
555,-33.35879898,147.22250366
555,-33.35853958,150.16409302
555,-33.35644150,150.01359558
555,-33.35113907,141.11129761
555,-33.34999847,147.63330078
555,-33.34999847,148.19999695
555,-33.34907913,141.00000000
555,-33.34902954,141.10749817
555,-33.34574890,145.77369690
555,-33.34389877,145.83509827
555,-33.34275055,145.83500671
555,-33.34272003,145.83619690
555,-33.34230000,138.55900000
555,-33.34159088,142.47079468
555,-33.34122086,148.39700317
555,-33.33769989,148.18350220
555,-33.33768082,145.75180054
555,-33.33734894,145.54020691
555,-33.33718109,142.71919250
555,-33.33464813,141.76879883
555,-33.33358002,149.99960327
555,-33.33333300,146.41666600
555,-33.33333300,148.20000000
555,-33.32962036,148.21409607
555,-33.32928848,145.70669556
555,-33.32917023,148.25219727
555,-33.32698059,148.22120667
555,-33.32299000,138.56120000
555,-33.31946182,145.67430115
555,-33.31666946,148.14999390
555,-33.31666946,148.16670227
555,-33.31666946,148.18330383
555,-33.31666946,148.23330688
555,-33.31666946,148.25000000
555,-33.30998993,148.52209473
555,-33.30718994,150.11920166
555,-33.30471000,139.05730000
555,-33.30326843,151.17939758
555,-33.30247000,139.05650000
555,-33.29999924,148.23330688
555,-33.29724000,139.02830000
555,-33.29703140,142.43249512
555,-33.29638000,139.03040000
555,-33.29255000,139.03840000
555,-33.29220000,139.03910000
555,-33.29167175,150.10029602
555,-33.28332901,148.33329773
555,-33.27674103,141.20939636
555,-33.27555084,147.46249390
555,-33.26993179,151.28579712
555,-33.26720047,147.93479919
555,-33.26666700,143.80000000
555,-33.26666667,148.25000000
555,-33.26092911,142.39930725
555,-33.25968170,149.55490112
555,-33.25859070,146.43949890
555,-33.25463104,149.70820618
555,-33.25344849,150.09970093
555,-33.25333023,150.05780029
555,-33.25000000,138.25000000
555,-33.25000000,138.25000000
555,-33.25000000,138.41666700
555,-33.25000000,138.58333300
555,-33.25000000,139.08333300
555,-33.25000000,139.25000000
555,-33.25000000,139.75000000
555,-33.25000000,140.25000000
555,-33.25000000,140.58333300
555,-33.25000000,141.41666700
555,-33.25000000,141.58333300
555,-33.25000000,141.58333300
555,-33.25000000,141.75000000
555,-33.25000000,142.41666700
555,-33.25000000,142.58333300
555,-33.25000000,143.08333300
555,-33.25000000,143.25000000
555,-33.25000000,143.75000000
555,-33.25000000,143.91666700
555,-33.25000000,145.08333300
555,-33.25000000,145.25000000
555,-33.25000000,145.41666700
555,-33.25000000,145.58333300
555,-33.25000000,145.91666700
555,-33.25000000,145.91666700
555,-33.25000000,146.08333300
555,-33.25000000,146.25000000
555,-33.25000000,146.41666700
555,-33.25000000,146.41666700
555,-33.25000000,147.08333300
555,-33.25000000,147.25000000
555,-33.25000000,147.25000000
555,-33.25000000,147.41666700
555,-33.25000000,147.58333300
555,-33.25000000,147.75000000
555,-33.25000000,147.91666700
555,-33.25000000,148.08333300
555,-33.25000000,148.25000000
555,-33.25000000,148.33333300
555,-33.25000000,148.41666700
555,-33.25000000,148.58333300
555,-33.25000000,148.66666700
555,-33.25000000,148.75000000
555,-33.25000000,148.91666700
555,-33.25000000,149.08333300
555,-33.25000000,149.08333300
555,-33.25000000,149.25000000
555,-33.25000000,149.41666700
555,-33.25000000,149.58333300
555,-33.25000000,149.75000000
555,-33.25000000,150.08333300
555,-33.25000000,150.25000000
555,-33.25000000,150.41666700
555,-33.25000000,150.75000000
555,-33.25000000,150.91666700
555,-33.25000000,151.25000000
555,-33.24850845,147.57969666
555,-33.24758911,147.75140381
555,-33.24702072,142.71749878
555,-33.24702072,150.09460449
555,-33.24650955,147.91239929
