SourceType,SourceDesc,SourceProvider,DataProcessingType,SiteName,SearchTypeDesc,SourcePrimaryKey,StartDate,FinishDate,StartTime,FinishTime,DurationInMinutes,AreaInM2,LengthInKm,LocationName,ManagementCategory,Y,X,ProjectionReference,PositionalAccuracyInM,SurveyComments,SpNo,TaxonID,ScientificName,Breeding,Count,UnitOfMeasurement,UnitType,SightingComments
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTM,Fixed route search,Mainland Ground Parrot_GPNTM2013,22/09/2013,,17:15:00,18:34:00,119,,,Nilands Trl Mid,Unknown,6707838,524342,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.84,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTM,Fixed route search,Mainland Ground Parrot_GPNTM2014,3/10/2014,,17:15:00,18:47:00,132,,,Nilands Trl Mid,Unknown,6707838,524342,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.15,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTM,Fixed route search,Mainland Ground Parrot_GPNTM2015,30/10/2015,,17:50:00,18:52:00,102,,,Nilands Trl Mid,Unknown,6707838,524342,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.3,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTS,Fixed route search,Mainland Ground Parrot_GPNTS2013,27/08/2013,,17:00:00,18:30:00,130,,,Nilands Trl Sth,Unknown,6706223,524415,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.74,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTS,Fixed route search,Mainland Ground Parrot_GPNTS2014,9/10/2014,,17:30:00,18:33:00,103,,,Nilands Trl Sth,Unknown,6706223,524415,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.19,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTS,Fixed route search,Mainland Ground Parrot_GPNTS2015,30/10/2015,,17:00:00,19:30:00,230,,,Nilands Trl Sth,Unknown,6706223,524415,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.32,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTN,Fixed route search,Mainland Ground Parrot_GPNTN2013,22/09/2013,,17:25:00,18:32:00,107,,,Nilands Trl Nth,Unknown,6710261,524515,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.54,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTN,Fixed route search,Mainland Ground Parrot_GPNTN2014,3/10/2014,,17:40:00,18:33:00,93,,,Nilands Trl Nth,Unknown,6710261,524515,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.17,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPNTN,Fixed route search,Mainland Ground Parrot_GPNTN2015,24/11/2015,,18:00:00,19:20:00,120,,,Nilands Trl Nth,Unknown,6710261,524515,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,2.57,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPWOO,Fixed route search,Mainland Ground Parrot_GPWOO2013,27/08/2013,,17:25:00,18:16:00,91,,,Wooli,Unknown,6698033,525511,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,2.13,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPWOO,Fixed route search,Mainland Ground Parrot_GPWOO2014,28/09/2014,,17:15:00,18:35:00,120,,,Wooli,Unknown,6698033,525511,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.13,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPWOO,Fixed route search,Mainland Ground Parrot_GPWOO2015,28/08/2015,,17:00:00,18:18:00,118,,,Wooli,Unknown,6698033,525511,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.28,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPDCW,Fixed route search,Mainland Ground Parrot_GPDCW2013,23/09/2013,,17:00:00,18:31:00,131,,,Diggers Camp West,Unknown,6700209,525800,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.78,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPDCW,Fixed route search,Mainland Ground Parrot_GPDCW2014,23/09/2014,,17:00:00,18:33:00,133,,,Diggers Camp West,Unknown,6700209,525800,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.48,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPDCW,Fixed route search,Mainland Ground Parrot_GPDCW2015,14/08/2015,,17:00:00,18:12:00,112,,,Diggers Camp West,Unknown,6700209,525800,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.38,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPJOF,Fixed route search,Mainland Ground Parrot_GPJOF2013,9/10/2013,,17:00:00,18:50:00,150,,,Jocks Flat,Unknown,6712930,526528,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.51,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPJOF,Fixed route search,Mainland Ground Parrot_GPJOF2014,29/09/2014,,17:00:00,18:40:00,140,,,Jocks Flat,Unknown,6712930,526528,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.92,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPJOF,Fixed route search,Mainland Ground Parrot_GPJOF2015,24/11/2015,,17:55:00,19:20:00,165,,,Jocks Flat,Unknown,6712930,526528,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.95,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPDCE,Fixed route search,Mainland Ground Parrot_GPDCE2013,26/08/2013,,17:25:00,18:15:00,90,,,Diggers Camp East,Unknown,6700643,526810,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.49,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPDCE,Fixed route search,Mainland Ground Parrot_GPDCE2014,9/10/2014,,17:30:00,18:35:00,105,,,Diggers Camp East,Unknown,6700643,526810,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.85,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPDCE,Fixed route search,Mainland Ground Parrot_GPDCE2015,14/08/2015,,17:00:00,18:06:00,106,,,Diggers Camp East,Unknown,6700643,526810,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.35,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPFTS,Fixed route search,Mainland Ground Parrot_GPFTS2013,12/09/2013,,17:27:00,18:18:00,91,,,Fannings Trl Sth,Unknown,6720819,528953,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,2.04,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPFTS,Fixed route search,Mainland Ground Parrot_GPFTS2014,29/08/2014,,17:45:00,19:00:00,155,,,Fannings Trl Sth,Unknown,6720819,528953,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.21,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPFTS,Fixed route search,Mainland Ground Parrot_GPFTS2015,10/11/2015,,18:00:00,19:05:00,105,,,Fannings Trl Sth,Unknown,6720819,528953,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.3,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPFTN,Fixed route search,Mainland Ground Parrot_GPFTN2013,28/08/2013,,17:15:00,18:20:00,105,,,Fannings Trl Nth,Unknown,6722651,529094,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.3,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPFTN,Fixed route search,Mainland Ground Parrot_GPFTN2014,29/08/2014,,18:00:00,18:58:00,58,,,Fannings Trl Nth,Unknown,6722651,529094,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,3.4,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPFTN,Fixed route search,Mainland Ground Parrot_GPFTN2015,10/11/2015,,18:05:00,19:04:00,99,,,Fannings Trl Nth,Unknown,6722651,529094,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,2.05,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPBHS,Fixed route search,Mainland Ground Parrot_GPBHS2013,12/09/2013,,17:15:00,18:31:00,116,,,Brooms Head Sth,Unknown,6722961,531015,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.38,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPBHS,Fixed route search,Mainland Ground Parrot_GPBHS2014,18/09/2014,,17:10:00,18:27:00,117,,,Brooms Head Sth,Unknown,6722961,531015,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.55,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPBHS,Fixed route search,Mainland Ground Parrot_GPBHS2015,11/11/2015,,18:00:00,19:10:00,110,,,Brooms Head Sth,Unknown,6722961,531015,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,2.32,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPBHN,Fixed route search,Mainland Ground Parrot_GPBHN2013,29/08/2013,,17:15:00,18:20:00,105,,,Brooms Head Nth,Unknown,6724925,531187,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,3.09,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPBHN,Fixed route search,Mainland Ground Parrot_GPBHN2014,28/10/2014,,18:00:00,18:58:00,58,,,Brooms Head Nth,Unknown,6724925,531187,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,8.5,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPBHN,Fixed route search,Mainland Ground Parrot_GPBHN2015,29/10/2015,,17:45:00,18:55:00,110,,,Brooms Head Nth,Unknown,6724925,531187,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,4.65,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRCS,Fixed route search,Mainland Ground Parrot_GPRCS2013,28/08/2013,,17:00:00,18:16:00,116,,,Red Cliff South,Unknown,6727403,531647,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.23,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRCS,Fixed route search,Mainland Ground Parrot_GPRCS2014,18/09/2014,,17:00:00,18:37:00,137,,,Red Cliff South,Unknown,6727403,531647,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.86,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRCS,Fixed route search,Mainland Ground Parrot_GPRCS2015,11/11/2015,,17:35:00,19:02:00,167,,,Red Cliff South,Unknown,6727403,531647,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.68,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRCN,Fixed route search,Mainland Ground Parrot_GPRCN2013,29/08/2013,,17:15:00,18:12:00,97,,,Red Cliff North,Unknown,6728562,532220,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.1,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRCN,Fixed route search,Mainland Ground Parrot_GPRCN2014,28/10/2014,,18:00:00,20:00:00,200,,,Red Cliff North,Unknown,6728562,532220,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRCN,Fixed route search,Mainland Ground Parrot_GPRCN2015,29/10/2015,,17:40:00,18:52:00,112,,,Red Cliff North,Unknown,6728562,532220,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.03,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPOSB,Fixed route search,Mainland Ground Parrot_GPOSB2013,26/10/2013,,17:20:00,18:51:00,131,,,Old Shelley Beach Track,Unknown,6737010,533537,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.86,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPOSB,Fixed route search,Mainland Ground Parrot_GPOSB2014,15/09/2014,,17:00:00,18:30:00,130,,,Old Shelley Beach Track,Unknown,6737010,533537,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.24,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPOSB,Fixed route search,Mainland Ground Parrot_GPOSB2015,5/08/2015,,16:30:00,17:59:00,129,,,Old Shelley Beach Track,Unknown,6737010,533537,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.67,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPCAK,Fixed route search,Mainland Ground Parrot_GPCAK2013,25/10/2013,,17:00:00,18:54:00,154,,,Cassons Knob,Unknown,6735198,533589,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.75,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPCAK,Fixed route search,Mainland Ground Parrot_GPCAK2014,15/09/2014,,17:00:00,18:32:00,132,,,Cassons Knob,Unknown,6735198,533589,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.14,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPCAK,Fixed route search,Mainland Ground Parrot_GPCAK2015,5/08/2015,,16:30:00,18:09:00,179,,,Cassons Knob,Unknown,6735198,533589,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.47,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPMCK,Fixed route search,Mainland Ground Parrot_GPMCK2013,19/10/2013,,17:00:00,18:43:00,143,,,Mara Ck,Unknown,6738039,534215,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.78,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPMCK,Fixed route search,Mainland Ground Parrot_GPMCK2014,15/08/2014,,17:00:00,18:15:00,115,,,Mara Ck,Unknown,6738039,534215,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.91,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPMCK,Fixed route search,Mainland Ground Parrot_GPMCK2015,28/10/2015,,17:15:00,18:59:00,144,,,Mara Ck,Unknown,6738039,534215,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.74,Proxy: recorded calls,Continuous,
